agency_cd	site_no	station_nm	site_tp_cd	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	alt_va	alt_acy_va	alt_datum_cd	huc_cd
USGS	02405510	KELLY CREEK NR LOGAN MARTIN DAM, ALA	ST	33.4295524	-86.3533119	U	NAD83				03150106
USGS	02405512	KELLY CREEK BELOW LOGAN MARTIN DAM, ALA	ST	33.4198305	-86.3535896	U	NAD83				03150106
USGS	02405600	SPRING CREEK AT VINCENT, ALA	ST	33.39149798	-86.40886859	U	NAD83				03150106
USGS	02405610	Tributary to Spring Cr. at Co.Rd.60 nr. Vincent,AL	ST	33.39816443	-86.40414629	5	NAD83	 430	 10	NGVD29	03150106
USGS	02405800	TALLADEGA CREEK ABOVE TALLADEGA AL	ST	33.37733247	-86.0227466	U	NAD83	 630.00	.01	NGVD29	03150106
USGS	02405805	MUMP CREEK NR WALDO, ALA	ST	33.37622139	-86.0255244	U	NAD83				03150106
USGS	02405825	TALLADEGA CREEK AT WALDO AL	ST	33.37816577	-86.02996899	U	NAD83				03150106
USGS	02405845	UNNAMED TRIB TO TALLADEGA CREEK NR WALDO, ALA	ST	33.37261035	-86.05885869	U	NAD83				03150106
USGS	02405850	TALLADEGA CREEK NR WALDO, ALA	ST	33.3737214	-86.0683034	U	NAD83				03150106
USGS	02405880	DRIVERS BRANCH NR WALDO, ALA	ST	33.38872094	-86.066359	U	NAD83				03150106
USGS	02405910	TALLADEGA CREEK NR ALLISON MILL, ALA	ST	33.3759435	-86.0952486	U	NAD83				03150106
USGS	02405950	DRY CREEK NR BERNEYS, ALA	ST	33.37038814	-86.098582	U	NAD83				03150106
USGS	02405975	WASH BRANCH NR ALLISON MILL, ALA	ST	33.3751102	-86.1010821	U	NAD83				03150106
USGS	02406000	TALLADEGA CREEK NEAR TALLADEGA AL	ST	33.3901097	-86.1124714	U	NAD83	 500.00	.01	NGVD29	03150106
USGS	02406010	WEISINGER BRANCH NR BEMISTON, ALA	ST	33.39705395	-86.1138604	U	NAD83				03150106
USGS	02406050	TALLADEGA CREEK (TALLADEGA WATER SYSTEM)	ST	33.3998316	-86.1271941	U	NAD83				03150106
USGS	02406100	TALLADEGA CREEK NEAR BEMISTON AL	ST	33.4070536	-86.1349722	U	NAD83				03150106
USGS	02406140	UNNAMED TRIB TO TOWN CREEK NR TALLADEGA, ALA	ST	33.41677557	-86.0999712	U	NAD83				03150106
USGS	02406150	TOWN CREEK NR BEMISTON, ALA	ST	33.41844215	-86.1277498	U	NAD83				03160106
USGS	02406170	TALLADEGA CREEK WEST OF BEMISTON, ALA	ST	33.41455334	-86.1563618	U	NAD83				03150106
USGS	02406180	BARCLAY BRANCH NR BARCLAY, ALA	ST	33.4176088	-86.1610841	U	NAD83				03150106
USGS	02406200	TALLADEGA CREEK NR BARCLAY, ALA	ST	33.41233118	-86.1616397	U	NAD83				03150106
USGS	02406205	TALLADEGA CREEK BELOW BARCLAY, ALA	ST	33.40955349	-86.1616397	U	NAD83				03150106
USGS	02406250	SPRING TRIB TO TALLADEGA C NR NOTTINGHAM, ALA	ST	33.40233148	-86.1735844	U	NAD83				03150106
USGS	02406310	GROGAN SPRING TRIB TO TALLADEGA C NR MARDISVILLE	ST	33.38983189	-86.1660841	U	NAD83				03150106
USGS	02406475	TALLADEGA CREEK AT REYNOLDS MILL, ALA	ST	33.3556662	-86.215252	U	NAD83				03150106
USGS	02406500	TALLADEGA CREEK AT ALPINE AL	ST	33.35955497	-86.2341414	U	NAD83	 431.34	.01	NGVD29	03150106
USGS	02406903	CROOKED CREEK NR SYLACAUGA, ALA	ST	33.2059485	-86.2058062	U	NAD83				03150107
USGS	02406908	TALLASEEHATCHEE C AT SYLACAUGA RESERVOIR	ST	33.20678186	-86.1949726	U	NAD83				03150107
USGS	02406910	EMAUHEE CREEK NR SYCAMORE, ALA	ST	33.23205895	-86.1994173	U	NAD83				03150107
USGS	02406912	EMAUHEE CREEK NR SYLACAUGA, ALA	ST	33.22289249	-86.2244179	U	NAD83				03150107
USGS	02406920	TALLASSEEHATCHEE CREEK NEAR SYLACAUGA AL	ST	33.21317057	-86.1971949	U	NAD83				03150107
USGS	02406922	DARBY BRANCH AT SYLACAUGA, AL	ST	33.17150494	-86.2677521	S	NAD83				03150107
USGS	02406930	SHIRTEE CREEK NEAR ODENA, ALABAMA	ST	33.21178164	-86.273308	S	NAD83				03150107
USGS	02406943	TALLASEEHATCHEE CREEK NR SYCAMORE, ALA	ST	33.25539156	-86.2596968	U	NAD83				03150107
USGS	02406947	TALLASSEEHATCHEE CREEK ABOVE CHILDERSBURG,AL	ST	33.26678007	-86.2833087	S	NAD83				03150107
USGS	02406970	WEEWOKA CREEK AT STATE HIGHWAY 21 AT WINTERBORO,AL	ST	33.31622305	-86.1963622	S	NAD83				03150107
USGS	02406990	TALLASSEEHATCHEE CREEK NEAR CHILDERSBURG AL	ST	33.2837239	-86.3391436	U	NAD83				03150107
USGS	02406995	TALLASSEEHATCHEE CREEK AT CHILDERSBURG, ALA	ST	33.28400167	-86.3391436	U	NAD83				03150107
USGS	02407000	COOSA RIVER AT CHILDERSBURG AL	ST	33.29177917	-86.36386659	U	NAD83	 382.45	.01	NGVD29	03150107
USGS	02407040	COOSA RIVER BELOW CHILDERSBURG AL	ST	33.27511299	-86.4210902	U	NAD83				03150107
USGS	02407075	KAHATCHEE CREEK NR CHILDERSBURG, ALA	ST	33.23900305	-86.4166454	U	NAD83				03150107
USGS	02407470	NORTH FORK YELLOWLEAF CREEK AT CHELSEA, AL.	ST	33.3426107	-86.6316514	U	NAD83				03150107
USGS	02407500	YELLOWLEAF CREEK NEAR WILSONVILLE AL	ST	33.30650077	-86.5510938	U	NAD83	 430.56	.01	NGVD29	03150107
USGS	02407510	MUDDY PRONG CREEK AT WESTOVER, ALA	ST	33.3562212	-86.5263714	U	NAD83				03150107
USGS	02407514	YELLOWLEAF CREEK NEAR WESTOVER, AL	ST	33.32066689	-86.4952592	S	NAD83				03150107
USGS	02407515	YELLOWLEAF CREEK NR HARPERSVILLE, ALA	ST	33.31261164	-86.4749809	U	NAD83				03150107
USGS	02407520	YELLOWLEAF CREEK AT WILSONVILLE AL	ST	33.26011347	-86.4508131	U	NAD83				03150107
USGS	02407521	FOURMILE CREEK NEAR WILSONVILLE, ALABAMA	ST	33.25539138	-86.4880363	S	NAD83				03150107
USGS	02407525	COOSA R @ GASTON STEAM PLANT BELOW YELLOWLEAF CR	ST	33.23344765	-86.441646	U	NAD83				03150107
USGS	02407526	COOSA RIVER AT GASTON STEAM PLANT NR WILSONVILLE	ST	33.24122519	-86.4583132	U	NAD83	 382.41	.01	NGVD29	03150107
USGS	02407530	COOSA RIVER AT GASTON STEAMPLANT NR WILSONVILLE, A	ST	33.23122548	-86.4660911	U	NAD83				03150107
USGS	02407555	BEESWAX CREEK ABOVE COLUMBIANA, ALA	ST	33.22428135	-86.5672047	U	NAD83				03150107
USGS	02407560	BEESWAX CREEK NR KINGDOM CHURCH NR COLUMBIANA, A	ST	33.1834492	-86.5416483	U	NAD83				03150107
USGS	02407565	LITTLE BEESWAX CREEK NEAR COLUMBIANA AL	ST	33.16094989	-86.5319257	U	NAD83				03150107
USGS	02407620	CEDAR CREEK AT FAYETTEVILLE AL	ST	33.15261668	-86.406089	U	NAD83				03150107
USGS	02407640	PECKERWOOD CREEK NR MARBLE VALLEY, ALA	ST	33.093174	-86.44442309	U	NAD83				03150107
USGS	02407660	KEWAHATCHEE SPRING CREEK NR SHELBY, ALA	ST	33.11900675	-86.5410924	U	NAD83				03150107
USGS	02407675	WOLF CREEK NEAR COLUMBIANA, ALABAMA	ST	33.19400465	-86.6563733	S	NAD83				03150107
USGS	02407680	WAXAHATCHEE CREEK NEAR COLUMBIANA AL	ST	33.18039395	-86.6522065	U	NAD83				03150107
USGS	02407692	TOWN BRANCH NEAR COLUMBIANA, ALABAMA	ST	33.17789397	-86.6163723	S	NAD83				03150107
USGS	02407700	WAXAHATCHEE CREEK BELOW COLUMBIANA, ALA	ST	33.15761686	-86.6416506	U	NAD83				03150107
USGS	02407710	WAXAHATCHEE CREEK NEAR SHELBY AL	ST	33.10845168	-86.6310945	U	NAD83				03150107
USGS	02407719	BUXAHATCHEE CREEK AT 16TH STREET AT CALERA, AL.	ST	33.09456345	-86.7569308	S	NAD83				03150107
USGS	02407720	BUXAHATCHEE CREEK AT CALERA, ALA	ST	33.09595228	-86.7519307	U	NAD83				03150107
USGS	02407726	BUXAHATCHEE CREEK NR THORSBY, ALA	ST	33.06734187	-86.65276149	U	NAD83				03150107
USGS	02407741	MILL CREEK NR SHELBY, ALA	ST	33.05234219	-86.5794263	U	NAD83				03150106
USGS	02407900	PAINT CREEK NEAR MARBLE VALLEY AL	ST	33.0390089	-86.4249778	U	NAD83	 480.00	.01	NGVD29	03150107
USGS	02407905	PAINT CREEK BELOW MARBLE VALLEY AL	ST	33.018454	-86.4472005	S	NAD83				03150107
USGS	02407950	COOSA RIVER AT LAY DAM NEAR CLANTON AL	ST	32.9651224	-86.5174797	U	NAD83				03150107
USGS	02407952	COOSA RIVER BELOW LAY DAM NR CLANTON AL (TAIL)	ST	32.96262247	-86.5194242	U	NAD83				03150107
USGS	02408000	COOSA RIVER (AT OLD LOCK 12) NEAR CLANTON AL	ST	32.95873369	-86.5174797	U	NAD83				03150107
USGS	02408004	YELLOW LEAF CREEK AT SEWAGE OUTFALL AT THORSBY, AL	ST	32.9190128	-86.6947062	U	NAD83				03150107
USGS	02408005	YELLOWLEAF CREEK NR THORSBY, ALA	ST	32.89734669	-86.6788723	U	NAD83				03150107
USGS	02408009	YELLOWLEAF CREEK ABOVE CLANTON, ALA	ST	32.9023465	-86.6472049	U	NAD83				03150201
USGS	02408010	YELLOWLEAF CREEK NEAR CLANTON AL	ST	32.93040128	-86.6152598	U	NAD83				03150107
USGS	02408030	YELLOWLEAF CREEK (NEAR LAY DAM) NEAR CLANTON AL	ST	32.9579004	-86.5316467	U	NAD83				03150107
USGS	02408130	WALNUT CREEK NEAR CLANTON, ALABAMA	ST	32.84901455	-86.6055368	S	NAD83				03150107
USGS	02408140	WALNUT CREEK AT CLANTON, ALA	ST	32.85984759	-86.5994256	U	NAD83				03150107
USGS	02408150	WALNUT CREEK ABOVE CLANTON, ALA	ST	32.89027778	-86.5791667	S	NAD83				03150107
USGS	02408170	WALNUT CREEK NEAR CLANTON AL	ST	32.88540238	-86.5374797	U	NAD83				03150107
USGS	02408325	HATCHET CREEK NEAR BROWNSVILLE AL	ST	33.1917837	-85.7916279	U	NAD83				03150107
USGS	02408340	LITTLE HATCHET CREEK NEAR GOODWATER AL	ST	33.12567316	-86.0921916	U	NAD83				03150107
USGS	02408350	HATCHET CREEK NEAR GOODWATER AL	ST	33.08345215	-86.0777466	U	NAD83				03150107
USGS	02408425	TRIBUTARY TO BAKER CREEK NEAR GOODWATER, ALABAMA	ST	33.04150896	-86.0502456	U	NAD83				03150107
USGS	02408450	SOCAPATOY CREEK NEAR SOCAPATOY AL	ST	32.9973434	-86.0833018	U	NAD83				03150107
USGS	02408475	BAKER CREEK NR GOODWATER, ALA	ST	33.02762044	-86.0588568	U	NAD83				03150107
USGS	02408500	HATCHET CREEK NEAR ROCKFORD AL	ST	32.9451222	-86.218305	U	NAD83	 450.00	.01	NGVD29	03150107
USGS	02408540	HATCHET CREEK BELOW ROCKFORD AL	ST	32.9167896	-86.2702507	U	NAD83	 377	  5	NGVD29	03150107
USGS	02408550	JONES CREEK AT COUNTY ROAD NEAR ROCKFORD, ALABAMA	ST	32.90512336	-86.2977514	S	NAD83				03150107
USGS	02408600	SWAMP CREEK AT SALTER AL	ST	32.858458	-86.3069179	U	NAD83				03150107
USGS	02408610	HATCHET CREEK NR KELLY'S CROSSROADS, ALA	ST	32.85151386	-86.3388631	U	NAD83				03150107
USGS	02409000	WEOGUFKA CREEK NEAR WEOGUFKA AL	ST	32.98373234	-86.3071966	U	NAD83	 593.08	.01	NGVD29	03150107
USGS	02409300	CARGLE CREEK NEAR CLANTON AL	ST	32.82568174	-86.5038672	S	NAD83				03150107
USGS	02409400	COOSA RIVER AT MITCHELL DAM NEAR VERBENA AL	ST	32.80623765	-86.4446988	U	NAD83				03150107
USGS	02409497	CLANTON WATER SUPPLY-MITCHELL LAKE-COOSA RIVER	ST	32.8354036	-86.4713664	U	NAD83				03150107
USGS	02409500	COOSA RIVER ABOVE VERBENA, AL.	ST	32.8076265	-86.4427544	U	NAD83				03150107
USGS	02409502	COOSA RIVER NEAR VERBENA AL	ST	32.7990156	-86.4346985	U	NAD83				03150107
USGS	02409505	SOUTH PRONG NEAR VERBENA, ALABAMA	ST	32.76012799	-86.53053409	S	NAD83				03150107
USGS	02409510	CHESTNUT CREEK AT VERBENA AL	ST	32.75651697	-86.5122002	U	NAD83				03150107
USGS	02409538	CHESTNUT CREEK (BEL MOUNTAIN CR) NR VERBENA, AL	ST	32.75096139	-86.4466429	S	NAD83				03150107
USGS	02409540	PROCTOR CREEK NEAR ROCKFORD AL	ST	32.8190148	-86.3644191	U	NAD83				03150107
USGS	02409600	PINCHOULEE CREEK AT COUNTY RD 27 NR TITUS, AL	ST	32.78790455	-86.3580298	S	NAD83				03150107
USGS	02409620	TOWN CREEK AT CO ROAD 29 NEAR TITUS, ALABAMA	ST	32.7187397	-86.3271952	S	NAD83				03150107
USGS	02409680	SHOAL CREEK NEAR HOLTVILLE AL	ST	32.65901926	-86.363029	U	NAD83				03150107
USGS	02409800	WEOKA CREEK AT CO ROAD 429 AT SYKES MILL, AL	ST	32.7417945	-86.2852498	S	NAD83				03150107
USGS	02409820	DUNLAP CREEK AT CO RD 429 NEAR BUYCK, ALABAMA	ST	32.72373945	-86.2755272	S	NAD83				03150107
USGS	02409840	PINSTON CREEK NEAR BUYCK, ALABAMA	ST	32.67429645	-86.2741379	S	NAD83				03150107
USGS	02409990	SOFKAHATCHEE CREEK NEAR CENTRAL AL	ST	32.66318595	-86.1338558	U	NAD83				03150107
USGS	02410000	PATERSON CREEK NEAR CENTRAL AL	ST	32.68179654	-86.1277446	U	NAD83	 440.00	.01	NGVD29	03150107
USGS	02410010	GRAVEL CREEK NEAR CENTRAL AL	ST	32.68096317	-86.1508009	U	NAD83				03150107
USGS	02410020	SOFKAHATCHEE CREEK NEAR DEXTER AL	ST	32.65429724	-86.16468999	U	NAD83				03150107
USGS	02410030	SOFKAHATCHEE C BELOW JOHN BEAR C NEAR DEXTER AL	ST	32.66096364	-86.1888575	U	NAD83				03150107
USGS	02410040	SOFKAHATCHEE CREEK NEAR WEOKA AL	ST	32.653186	-86.212747	U	NAD83				03150107
USGS	02411000	COOSA RIVER AT JORDAN DAM NEAR WETUMPKA AL	ST	32.6140204	-86.2549702	U	NAD83	 141.60	.01	NGVD29	03150107
USGS	02411590	COOSA RIVER AT HWY 14 NEAR WETUMPKA, AL	ST	32.5505472	-86.1957944	1	NAD83	 128	4.3	NAVD88	03150107
USGS	02411600	COOSA RIVER AT WETUMPKA AL	ST	32.53707835	-86.208857	U	NAD83	 113.45	.01	NGVD29	03150107
USGS	02411602	TRIBUTARY TO COOSA RIVER AT WETUMPKA	ST	32.53930048	-86.2216352	S	NAD83	 172	 10	NGVD29	03150107
USGS	02411605	COOSA RIVER NEAR MONTGOMERY AL	ST	32.50791247	-86.2535804	U	NAD83				03150107
USGS	02412000	TALLAPOOSA RIVER NEAR HEFLIN, AL	ST	33.622885	-85.5132894	U	NAD83	 830.00	.01	NGVD29	03150108
USGS	02412050	CANE CREEK AT US HWY 78 NEAR FRUITHURST, AL.	ST	33.7220492	-85.48884539	U	NAD83				03150108
USGS	02412065	CANE CREEK AT STATE HWY 46 NEAR HEFLIN, AL.	ST	33.65371738	-85.5316236	U	NAD83				03150108
USGS	02412177	CAHULGA CREEK AT HEFLIN, AL.	ST	33.63760608	-85.60801439	U	NAD83				03150108
USGS	02412210	TALLAPOOSA RIVER NEAR BELLTOWN AL	ST	33.58344095	-85.5971802	U	NAD83				03150108
USGS	02412290	CHULAFINEE CREEK AT HOLLIS AL	ST	33.52649774	-85.6319028	U	NAD83				03150108
USGS	02412300	TALLAPOOSA RIVER NEAR HOLLIS AL	ST	33.505665	-85.6249579	U	NAD83				03150108
USGS	02412320	ELDER CREEK NEAR DEMPSY AL	ST	33.46344276	-85.77579529	U	NAD83				03150108
USGS	02412400	KETCHEPEDRAKEE CREEK NEAR DELTA, AL	ST	33.4628878	-85.7005154	U	NAD83				03150108
USGS	02412475	MAD INDIAN CREEK NEAR BARFIELD, AL	ST	33.36927964	-85.6599582	U	NAD83				03150108
USGS	02412500	TALLAPOOSA RIVER NEAR OFELIA, AL.	ST	33.32622575	-85.5919005	U	NAD83	 665.00	.01	NGVD29	03150108
USGS	02413280	LOST CREEK AT RANBURNE AL	ST	33.52233287	-85.3610622	U	NAD83				03150108
USGS	02413300	LITTLE TALLAPOOSA RIVER NEAR NEWELL AL	ST	33.43733498	-85.399118	U	NAD83	 842.92	.01	NGVD29	03150108
USGS	02413350	LITTLE TALLAPOOSA ABOVE WEDOWEE, ALA	ST	33.36761428	-85.4763418	U	NAD83				03150108
USGS	02413400	WEDOWEE CREEK ABOVE WEDOWEE AL	ST	33.332338	-85.3607827	U	NAD83	 1050.00	.01	NGVD29	03150108
USGS	02413475	WEDOWEE CREEK NEAR WEDOWEE AL	ST	33.32511538	-85.4838418	U	NAD83				03150108
USGS	02413500	LITTLE TALLAPOOSA RIVER NEAR WEDOWEE AL	ST	33.349281	-85.5452326	U	NAD83	 680.00	.01	NGVD29	03150108
USGS	02413800	FOX CREEK NEAR LINEVILLE AL	ST	33.30844816	-85.6360684	U	NAD83				03150109
USGS	02413970	TALLAPOOSA RIVER AT HARRIS RES(TAIL) NR CRAGFORD	ST	33.2562275	-85.615512	S	NAD83	 0.00	.01	NGVD29	03150109
USGS	02414000	TALLAPOOSA RIVER NEAR CRAGFORD, AL.	ST	33.24928328	-85.6116229	S	NAD83	 637.75	 .1	NGVD29	03150109
USGS	02414008	HORSETROUGH CREEK NR ASHLAND, ALA	ST	33.27983667	-85.818018	U	NAD83				03150109
USGS	02414020	CROOKED CREEK NEAR LINEVILLE AL	ST	33.275115	-85.7469048	U	NAD83				03150109
USGS	02414021	TRIB TO CROOKED CR AT SEWAGE PLANT NR LINEVILLE AL	ST	33.30066985	-85.7474605	S	NAD83				03150109
USGS	02414030	CROOKED CREEK AT CRAGFORD, AL.	ST	33.25594948	-85.6571799	S	NAD83				03150109
USGS	02414300	TALLAPOOSA RIVER AT MALONE, ALABAMA	ST	33.19706256	-85.5771772	S	NAD83				03150109
USGS	02414500	TALLAPOOSA RIVER AT WADLEY AL	ST	33.11678684	-85.5607875	U	NAD83	 599.87	.01	NGVD29	03150109
USGS	02414501	TALLAPOOSA RIVER AT ST HWY 22&77 AT WADLEY, AL.	ST	33.11762016	-85.5596763	U	NAD83				03150109
USGS	02414520	HIGH PINE CREEK AT HIWAY 37 NR ROANOKE, ALA	ST	33.16956415	-85.384949	U	NAD83				03150109
USGS	02414522	HIGH PINE CREEK NEAR ROANOKE AL	ST	33.16011986	-85.3988383	U	NAD83				03150109
USGS	02414525	HIGH PINE CREEK NEAR ROANOKE, AL.	ST	33.15873099	-85.40161619	S	NAD83				03150109
USGS	02414530	JONES CREEK NR ROANOKE, ALA	ST	33.1756751	-85.3891159	U	NAD83				03150109
USGS	02414535	HIGH PINE CREEK BELOW ROANOKE, ALA	ST	33.15206437	-85.4268947	U	NAD83				03150109
USGS	02414580	HIGH PINE CREEK AT ABANDA AL	ST	33.09178747	-85.5555094	U	NAD83				03150109
USGS	02414595	CHICKASANOXEE CREEK AT MILLTOWN AL	ST	33.0473444	-85.4749513	U	NAD83				03150109
USGS	02414625	MILL CREEK AT LAFAYETTE, ALA	ST	32.89512636	-85.4160597	U	NAD83				03150109
USGS	02414638	FINLEY CREEK BELOW LAFAYETTE, ALA	ST	32.88012664	-85.4543942	U	NAD83				03150109
USGS	02414640	FINLEY CREEK NEAR LAFAYETTE AL	ST	32.8951262	-85.46189449	U	NAD83				03150109
USGS	02414670	CHATAHOSPEE CREEK NEAR LAFAYETTE AL	ST	32.95290217	-85.5360637	U	NAD83				03150109
USGS	02414715	TALLAPOOSA RIVER NR NEW SITE, AL.(HORSESHOE BEND)	ST	32.97734526	-85.7396808	U	NAD83	 528.62	.01	NGVD29	03150109
USGS	02414720	EMUCKFAW CREEK AT HAMLET, AL.	ST	32.99456698	-85.7496812	U	NAD83				03150109
USGS	02414730	TIMBERGUT CREEK NR FOSHEETON, ALA	ST	32.97956715	-85.8121829	U	NAD83				03150110
USGS	02414754	ENITACHOPCO CREEK BELOW ASHLAND, ALA	ST	33.25622597	-85.8660749	U	NAD83				03150109
USGS	02414757	UNNAMED TRIB TO ENITACHOPCO CR AT ASHLAND, ALA	ST	33.26428136	-85.8535746	U	NAD83				03150109
USGS	02414760	ENITACHOPCO CREEK NEAR ASHLAND AL	ST	33.24011535	-85.8599635	U	NAD83				03150109
USGS	02414765	ENITACHOPCO CREEK BELOW ASHLAND, AL.	ST	33.2187271	-85.847463	U	NAD83				03150109
USGS	02414766	ENITACHOPCO CREEK ABOVE BLUFF SPRINGS,ALA	ST	33.1984499	-85.8427406	U	NAD83				03150109
USGS	02414770	ENITACHOPCO CREEK AT BLUFF SPRINGS AL	ST	33.15845108	-85.8305178	U	NAD83				03150109
USGS	02414790	LITTLE HILLABEE CREEK NEAR MILLERVILLE AL	ST	33.1826165	-85.9385766	U	NAD83				03150109
USGS	02414800	HARBUCK CREEK NEAR HACKNEYVILLE AL	ST	33.11900716	-85.9446875	U	NAD83	 710.00	.01	NGVD29	03150109
USGS	02415000	HILLABEE CREEK NEAR HACKNEYVILLE AL	ST	33.06539786	-85.8780186	U	NAD83	 557.92	.01	NGVD29	03150109
USGS	02415270	TOWN CREEK NEAR ALEXANDER CITY AL	ST	33.0223432	-85.9499649	U	NAD83				03150109
USGS	02415500	HILLABEE CREEK NEAR ALEXANDER CITY AL	ST	32.9848446	-85.8596843	U	NAD83				03150109
USGS	02415800	UNNAMED TRIB TO COLEY C NR ALEXANDER CITY, ALA	ST	32.9226239	-85.8991292	U	NAD83				03150109
USGS	02416000	TALLAPOOSA RIVER AT STURDIVANT AL	ST	32.9134576	-85.8710728	U	NAD83	 440.00	.01	NGVD29	03150109
USGS	02416019	ELKAHATCHEE C NR ALEXANDER CITY, ALA	ST	32.89095784	-85.9796867	U	NAD83				03150109
USGS	02416020	ELKAHATCHEE CREEK NR ALEXANDER CITY, ALA	ST	32.88068038	-85.9694085	U	NAD83				03150109
USGS	02416032	SUGAR CREEK AT ALEXANDER CITY AL	ST	32.91956824	-85.9577419	U	NAD83	 686.00	.01	NGVD29	03150109
USGS	02416035	SUGAR CREEK NR ALEXANDER CITY, ALA	ST	32.9115129	-85.953575	U	NAD83				03150109
USGS	02416360	LITTLE SANDY CREEK AT CAMP HILL, AL	ST	32.78545278	-85.64283889	1	NAD83	599	1.6	NAVD88	03150109
USGS	02416370	SANDY CREEK AT CAMP HILL, ALA	ST	32.7820731	-85.6471768	U	NAD83				03150109
USGS	02416375	SANDY CREEK NR CAMP HILL, ALA	ST	32.78151748	-85.6716219	U	NAD83				03150109
USGS	02416400	SOUTH FORK SANDY CREEK NEAR CAMP HILL AL	ST	32.800128	-85.6899558	U	NAD83				03150109
USGS	02416440	CHATTASOFKA CREEK NR DADEVILLE, ALA	ST	32.82846044	-85.73273499	U	NAD83				03150109
USGS	02416480	SANDY CREEK NEAR DADEVILLE AL	ST	32.80012774	-85.7721803	U	NAD83				03150109
USGS	02416481	NORRELL BRANCH NEAR DADEVILLE, AL.	ST	32.7723507	-85.7702355	U	NAD83				03150109
USGS	02416483	SANDY CREEK AT HWY 49 NR DADEVILLE, ALA	ST	32.79734999	-85.7877362	U	NAD83				03150109
USGS	02416495	BUCK CREEK NEAR WALNUT HILL AL	ST	32.8034609	-85.795792	U	NAD83				03150109
USGS	02416500	BIG SANDY CREEK NEAR DADEVILLE, AL.	ST	32.78985008	-85.818848	U	NAD83				03150109
USGS	02417200	OAKACHOY CREEK NR EQUALITY, ALA	ST	32.8334592	-86.0360766	U	NAD83				03150107
USGS	02417400	STEARNS CREEK NEAR SEMAN AL	ST	32.7154068	-86.0891326	U	NAD83	 650.00	.01	NGVD29	03150109
USGS	02417505	TALLAPOOSA R AT ALA HWY 50 BRIDGE BL MARTIN DAM,	ST	32.67624189	-85.90940499	U	NAD83				03150110
USGS	02418000	TALLAPOOSA R AT CHEROKEE BLUFFS NR TALLASSEE AL	ST	32.66763104	-85.906627	U	NAD83	 337.95	.01	NGVD29	03150110
USGS	02418020	CHANNAHATCHEE CREEK NR ECLECTIC, ALA	ST	32.6584643	-85.9810733	U	NAD83				03150110
USGS	02418040	CHANNAHATCHEE CREEK NEAR KENT AL	ST	32.54124559	-85.9505159	U	NAD83				03150110
USGS	02418170	PEPPERAL BRANCH NEAR OPELIKA AL	ST	32.62568979	-85.4149472	U	NAD83				03150110
USGS	02418171	PEPPERAL BRANCH BELOW OPELIKA, ALA	ST	32.6348561	-85.4252253	U	NAD83				03150110
USGS	02418178	SOUGAHATCHEE CREEK NEAR OPELIKA,ALA	ST	32.6659662	-85.4385592	U	NAD83				03150110
USGS	02418179	SOUGAHATCHEE CREEK NEAR AUBURN, AL	ST	32.66041076	-85.4516152	U	NAD83				03150110
USGS	02418185	SOUGAHATCHEE CREEK NR OPELIKA, ALA	ST	32.657633	-85.4596709	U	NAD83				03150110
USGS	02418186	UNNAMED BRANCH ABOVE AUBURN, ALA	ST	32.63624475	-85.4657821	U	NAD83				03150110
USGS	02418199	SOUGAHATCHEE CREEK NEAR AUBURN,AL	ST	32.66679946	-85.4499485	U	NAD83				03150110
USGS	02418200	SOUGAHATCHEE CREEK NEAR AUBURN AL	ST	32.6431888	-85.5027278	U	NAD83				03150110
USGS	02418230	SOUGAHATCHEE CREEK AT CO RD 188 NR LOACHAPOKA, AL.	ST	32.62680015	-85.5880076	S	NAD83				03150110
USGS	02418250	SOUGAHATCHEE CREEK ABOVE LOACHAPOKA, ALA	ST	32.61930023	-85.6335643	U	NAD83				03150110
USGS	02418255	ROPES CREEK NR NOTASULGA, ALA	ST	32.60485606	-85.6882878	U	NAD83				03150110
USGS	02418260	SOUGAHATCHEE CREEK NEAR NOTASULGA AL	ST	32.6009672	-85.7118994	U	NAD83				03150110
USGS	02418264	SOUGAHATCHEE CREEK ABOVE REELTOWN AL	ST	32.61402234	-85.7235665	S	NAD83				03150110
USGS	02418481	TALLASSEE TREATMENT PLANT	ST	32.53346839	-85.88745879	U	NAD83				03150110
USGS	02418500	TALLAPOOSA RIVER BELOW TALLASSEE AL	ST	32.51263566	-85.8891253	U	NAD83	 164.01	.01	NGVD29	03150110
USGS	02418510	STONE CREEK AT EAST TALLASSEE, ALA	ST	32.52902409	-85.885792	U	NAD83				03150110
USGS	02418750	CHEWACLA CREEK NEAR AUBURN AL	ST	32.55013618	-85.4805044	U	NAD83				03150110
USGS	02418760	CHEWACLA CREEK AT CHEWACLA STATE PARK NR AUBURN	ST	32.5481918	-85.4805044	S	NAD83				03150110
USGS	02418764	TOWN CREEK AT WRIGHTS MILL RD. AT AUBURN	ST	32.58624624	-85.4727266	S	NAD83	 590	 10	NGVD29	03150110
USGS	02418768	UNNAMED BRANCH TO CHEWADA CREEK NR AUBURN, AL	ST	33.5462205	-85.4982881	U	NAD83				03150110
USGS	02418770	EAST FORK PARKERSON MILL CREEK NEAR AUBURN AL	ST	32.59235704	-85.4960606	U	NAD83				03150110
USGS	02418775	PARKERSON MILL CREEK NEAR AUBURN AL	ST	32.5390253	-85.5013383	U	NAD83				03150110
