#
#
# US Geological Survey
# retrieved: 2022-01-20 15:10:46 -05:00	(caas01)
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://waterservices.usgs.gov/rest/Site-Service.html
#
# Contact:   gs-w_support_nwisweb@usgs.gov
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  site_tp_cd      -- Site type
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_acy_cd    -- Latitude-longitude accuracy
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#  alt_va          -- Altitude of Gage/land surface
#  alt_acy_va      -- Altitude accuracy
#  alt_datum_cd    -- Altitude datum
#  huc_cd          -- Hydrologic unit code
#
agency_cd	site_no	station_nm	site_tp_cd	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	alt_va	alt_acy_va	alt_datum_cd	huc_cd
USGS	01495950	SCOTCHMAN CREEK TRIBUTARY NEAR CECILTON, MD	ST	39.42094646	-75.8871624	S	NAD83				02060002
USGS	01495980	NORTHEAST CREEK NEAR CALVERT, MD	ST	39.68888889	-76.0080556	F	NAD83	 330	 10	NGVD29	02060002
USGS	01496000	NORTHEAST CREEK AT LESLIE, MD	ST	39.62789035	-75.9441106	S	NAD83	 115	 10	NGVD29	02060002
USGS	01496020	LITTLE NORTHEAST CREEK NEAR PLEASANT HILL, MD	ST	39.68027778	-75.9291667	F	NAD83	 270	 10	NGVD29	02060002
USGS	01496030	WEST BRANCH LITTLE NORTHEAST CREEK AT ZION, MD	ST	39.6812223	-75.9516108	S	NAD83				02060002
USGS	01496050	LITTLE NORTHEAST CREEK AT MECHANIC VALLEY, MD	ST	39.64066776	-75.9299432	S	NAD83				02060002
USGS	01496053	NORTHEAST CREEK AT NORTH EAST, MD	ST	39.60511309	-75.9371658	S	NAD83				02060002
USGS	01496055	NORTHEAST RIVER TRIBUTARY AT NORTH EAST, MD	ST	39.59539116	-75.9429995	S	NAD83				02060002
USGS	01496060	STONY RUN NEAR NORTH EAST, MD	ST	39.60677989	-75.9588336	S	NAD83				02060002
USGS	01496080	NORTHEAST RIVER TRIBUTARY NEAR CHARLESTOWN, MD	ST	39.59816916	-75.9766123	S	NAD83				02060002
USGS	01496085	NORTHEAST RIVER TRIBUTARY AT CHARLESTOWN, MD	ST	39.5806699	-75.9971689	S	NAD83				02060002
USGS	01496100	HANCE POINT CREEK AT HANCE POINT, MD	ST	39.5584478	-75.9549446	S	NAD83				02060002
USGS	01496200	PRINCIPIO CREEK NEAR PRINCIPIO FURNACE, MD	ST	39.62622297	-76.0405037	S	NAD83	 215	 10	NGVD29	02060002
USGS	01496225	PRINCIPIO CREEK TRIBUTARY AT BELVEDERE, MD	ST	39.59427999	-76.0216142	S	NAD83				02060002
USGS	01496230	PRINCIPIO CREEK AT JACKSON, MD	ST	39.57844685	-76.03161469	S	NAD83				02060002
USGS	01496250	MILL CREEK AT JACKSON, MD	ST	39.57483515	-76.0557823	S	NAD83				02060002
USGS	01577940	BROAD CREEK TRIBUTARY AT WHITEFORD, MD	ST	39.7039937	-76.3632935	S	NAD83				02050306
USGS	01577945	JACKS HOLE AT PYLESVILLE, MD	ST	39.68704945	-76.375794	S	NAD83				02050306
USGS	01577950	BROAD CREEK AT PYLESVILLE, MD	ST	39.68788278	-76.3730161	S	NAD83				02050306
USGS	01578000	BROAD CREEK AT MILL GREEN, MD	ST	39.66427219	-76.3252366	S	NAD83	 240	  5	NGVD29	02050306
USGS	01578150	DEEP CRK AT SUSQUEHANNA HALL RD NR FLINTVILLE, MD	ST	39.69888889	-76.26277778	F	NAD83	 210	 10	NGVD29	02050306
USGS	01578300	CONOWINGO CREEK AT OAKWOOD, MD	ST	39.7003843	-76.1891204	S	NAD83				02050306
USGS	01578309	SUSQUEHANNA RIVER NEAR CONOWINGO, MD	ST	39.6572222	-76.18	S	NAD83				02050306
USGS	01578310	SUSQUEHANNA RIVER AT CONOWINGO, MD	ST	39.65788889	-76.1744444	S	NAD83	 4.16	 .1	NAVD88	02050306
USGS	01578475	Octoraro Creek near Richardsmere, MD	ST	39.7067746	-76.1152286	S	NAD83	 120	 20	NGVD29	02050306
USGS	01578476	STONE RUN NEAR RISING SUN, MD	ST	39.71066459	-76.0577263	S	NAD83				02050306
USGS	01578480	STONE RUN AT RISING SUN, MD	ST	39.70594209	-76.07744928	S	NAD83				02050306
USGS	01578490	LOVE RUN AT RICHARDSMERE, MD	ST	39.6898303	-76.1268957	S	NAD83				02050306
USGS	01578500	OCTORARO CREEK NEAR RISING SUN, MD	ST	39.69010807	-76.1282847	S	NAD83	 73.77	.01	NGVD29	02050306
USGS	01578515	OCTORARO CREEK TRIBUTARY AT RICHARDSMERE, MD	ST	39.6859412	-76.1418963	S	NAD83				02050306
USGS	01578800	BASIN RUN AT WEST NOTTINGHAM, MD	ST	39.65649904	-76.0746716	S	NAD83				02050306
USGS	01579000	BASIN RUN AT LIBERTY GROVE, MD	ST	39.65844277	-76.1024504	S	NAD83	 220	 10	NGVD29	02050306
USGS	01579500	OCTORARO CREEK AT ROWLANDSVILLE, MD	ST	39.66159167	-76.1477111	1	NAD83	 45	  5	NGVD29	02050306
USGS	01579515	SUSQUEHANNA RIVER BELOW CONOWINGO DAM, MD	ST	39.64927489	-76.1618972	S	NAD83				02050306
USGS	01579550	SUSQUEHANNA RIVER NEAR DARLINGTON, MD	ST	39.62605556	-76.15775	1	NAD83	 9	  5	NAVD88	02050306
USGS	01579875	DEER CREEK AT GORSUCH MILLS, MD	ST	39.70593736	-76.5871904	S	NAD83				02050306
USGS	01579900	BIG BRANCH AT HARKINS, MD	ST	39.6981601	-76.466075	S	NAD83				02050306
USGS	01579905	DEER CREEK AT EDEN MILL DAM NEAR PYLESVILLE, MD	ST	39.6751111	-76.45288889	1	NAD83	0	.15	NAVD88	02050306
USGS	01579925	LITTLE DEER CREEK NEAR FEDERAL HILL, MD	ST	39.6617717	-76.4482966	S	NAD83				02050306
USGS	01580000	DEER CREEK AT ROCKS, MD	ST	39.6299722	-76.4033056	S	NAD83	 249.60	.10	NAVD88	02050306
USGS	01580170	STOUT BOTTLE BRANCH NEAR ADY, MD	ST	39.62066168	-76.33329248	S	NAD83				02050306
USGS	01580200	DEER CREEK NEAR KALMIA, MD	ST	39.6212174	-76.29884679	S	NAD83	 145	 10	NGVD29	02050306
USGS	01580500	DEER CREEK NEAR CHURCHVILLE, MD	ST	39.60149568	-76.25995648	S	NAD83	 95	  5	NGVD29	02050306
USGS	01580510	MILL BROOK NEAR NOBLES MILL, MD	ST	39.6047222	-76.2405556	F	NAD83	 102	 10	NGVD29	02050306
USGS	01580520	DEER CREEK NEAR DARLINGTON, MD	ST	39.61744444	-76.1918611	S	NAD83	 46.99	.01	NAVD88	02050306
USGS	01580550	ROCK RUN AT QUAKER BOTTOM RD AT SUSQ ST PRK, MD	ST	39.60166667	-76.1505556	F	NAD83	 115	 10	NGVD29	02050306
USGS	01580570	SUSQUEHANNA RIVER AT LAPIDUM, MD	ST	39.6011111	-76.1269444	F	NAD83	 1	1.6	NAVD88	02050306
USGS	01580600	SUSQUEHANNA RIVER AT RTE 40 BRIDGE, MD	ST	39.56566805	-76.0791165	S	NAD83				02050306
USGS	01580620	CHES BAY AT MOUTH OF SUS R AT HAVRE DE GRACE, MD	ST-TS	39.53775	-76.0895833	1	NAD83	 0	.01	NAVD88	02060003
USGS	01580700	SWAN CREEK AT SWAN CREEK, MD	ST	39.52263889	-76.14227778	S	NAD83	 21.20	.01	NAVD88	02060003
USGS	01581000	BYNUM RUN NEAR BEL AIR, MD	ST	39.54597778	-76.3283694	1	NAD83				02060003
USGS	01581500	BYNUM RUN AT BEL AIR, MD	ST	39.5414722	-76.3301111	S	NAD83	 250.08	 .1	NAVD88	02060003
USGS	01581600	BYNUM RUN AT BUSH, MD	ST	39.4720528	-76.2666232	S	NAD83				02060003
USGS	01581649	JAMES RUN NEAR BELCAMP, MD	ST	39.49219444	-76.2591111	1	NAD83	 57.10	.01	NAVD88	02060003
USGS	01581650	JAMES RUN AT BUSH, MD	ST	39.4764973	-76.2605119	S	NAD83				02060003
USGS	01581651	JAMES RUN ABOVE BYNUM RUN AT BUSH, MD	ST	39.63038474	-76.22689968	S	NAD83				02050306
USGS	01581657	CRANBERRY RN AT ABERDEEN, MD	ST	39.490575	-76.1916611	1	NAD83	 25	  5	NGVD29	02060003
USGS	01581658	CRANBERRY RUN AT PERRYMAN, MD	ST	39.4784433	-76.2018987	S	NAD83	 6.6	 .1	NGVD29	02060003
USGS	01581660	GRAYS RUN AT STEPNEY, MD	ST	39.48844298	-76.2141214	S	NAD83				02060003
USGS	01581671	HAHA BRANCH NEAR ABINGDON, MD	ST	39.4520527	-76.2885683	S	NAD83				02060003
USGS	01581675	WEST BR WINTERS RUN NR PLEASANTVILLE, MD	ST	39.55138889	-76.4469444	F	NAD83	 335	 10	NGVD29	02060003
USGS	01581680	EAST BRANCH WINTERS RUN NEAR HIGH POINT, MD	ST	39.5633333	-76.44277778	F	NAD83	 341	 10	NGVD29	02060003
USGS	01581690	BEAR CABIN BRANCH NEAR BEL AIR, MD	ST	39.54494444	-76.39238889	S	NAD83	 280	 10	NGVD29	02060003
USGS	01581700	WINTERS RUN NEAR BENSON, MD	ST	39.51994444	-76.3729722	S	NAD83	 188.28	.01	NAVD88	02060003
USGS	01581750	WINTERS RUN NEAR BEL AIR, MD	ST	39.51552778	-76.3688333	S	NAD83	 179.57	0.1	NAVD88	02060003
USGS	01581752	PLUMTREE RUN NEAR BEL AIR, MD	ST	39.49627778	-76.3474444	S	NAD83	 182.27	.01	NAVD88	02060003
USGS	0158175320	WHEEL CREEK NEAR ABINGDON, MD	ST	39.48144444	-76.3404444	1	NAD83	 120.63	.01	NAVD88	02060003
USGS	01581754	WINTERS RUN NEAR EDGEWOOD, MD	ST	39.45121917	-76.3210695	S	NAD83				02060003
USGS	01581755	WINTERS RUN AT MD RT 7 NEAR EDGEWOOD, MD	ST	39.44344144	-76.3152359	S	NAD83				02060003
USGS	01581757	OTTER POINT CREEK NEAR EDGEWOOD, MD	ST	39.43927778	-76.30602778	S	NAD83	 4.71	.01	NAVD88	02060003
USGS	01581800	GUNPOWDER FALLS AT ROLLER, MD	ST	39.6961111	-76.80638889	S	NAD83	 600	 10	NGVD29	02060003
USGS	01581810	GUNPOWDER FALLS AT HOFFMANVILLE, MD	ST	39.68980556	-76.7814722	S	NAD83	 543.60	.01	NAVD88	02060003
USGS	01581830	GRAVE RUN NEAR BECKLEYSVILLE, MD	ST	39.65480556	-76.7809167	S	NAD83	 525.34	.01	NAVD88	02060003
USGS	01581850	GEORGES RUN AT ARMACOST, MD	ST	39.6153816	-76.7902534	S	NAD83				02060003
USGS	01581870	GEORGES RUN NEAR BECKLEYSVILLE, MD	ST	39.62569444	-76.7726111	1	NAD83	 520.06	.18	NAVD88	02060003
USGS	01581920	GUNPOWDER FALLS NEAR PARKTON, MD	ST	39.61905556	-76.6903611	S	NAD83	 355.43	.01	NAVD88	02060003
USGS	01581940	MINGO BRANCH NEAR HEREFORD, MD	ST	39.61125	-76.6752222	S	NAD83	 399	  1	NGVD29	02060003
USGS	01581955	GUNPOWDER FALLS NEAR HEREFORD, MD	ST	39.60899377	-76.635248	S	NAD83				02060003
USGS	01581960	BEETREE RUN AT BENTLEY SPRINGS, MD	ST	39.673	-76.6749722	S	NAD83	 486.10	 .1	NAVD88	02060003
USGS	01581980	THIRD MINE BRANCH NEAR STABLERSVILLE, MD	ST	39.6576044	-76.6230252	S	NAD83				02060003
USGS	01581985	SECOND MINE BRANCH AT WHITE HALL, MD	ST	39.62305556	-76.63	F	NAD83	 338	 10	NGVD29	02060003
USGS	01582000	LITTLE FALLS AT BLUE MOUNT, MD	ST	39.6040833	-76.6204722	S	NAD83	 302.32	.01	NAVD88	02060003
USGS	01582500	GUNPOWDER FALLS AT GLENCOE, MD	ST	39.54969444	-76.6361111	S	NAD83	 244.13	 .1	NAVD88	02060003
USGS	01582510	PINEY CREEK NEAR HEREFORD, MD	ST	39.57732726	-76.6771942	S	NAD83				02060003
USGS	01582900	GREEN BRANCH AT PHOENIX, MD	ST	39.50621717	-76.613581	S	NAD83				02060003
USGS	01583000	SLADE RUN NEAR GLYNDON, MD	ST	39.49538889	-76.7948333	1	NAD83	 425.25	.01	NGVD29	02060003
USGS	01583100	PINEY RUN AT DOVER, MD	ST	39.5206111	-76.76688889	S	NAD83	 375.16	 .1	NAVD88	02060003
USGS	01583200	BLACKROCK RUN AT COOPERSVILLE, MD	ST	39.54343848	-76.7330299	S	NAD83				02060003
USGS	01583495	WESTERN RUN TRIBUTARY AT WESTERN RUN, MD	ST	39.51705008	-76.6841393	S	NAD83				02060003
USGS	01583500	WESTERN RUN AT WESTERN RUN, MD	ST	39.51077778	-76.6765	S	NAD83	 262.08	 .1	NAVD88	02060003
USGS	01583565	BAISMAN RUN AT SHAWAN, MD	ST	39.48538356	-76.7033066	S	NAD83				02060003
USGS	01583569	BAISMAN RUN NEAR SHAWAN, MD	ST	39.4781614	-76.6877503	S	NAD83				02060003
USGS	01583570	POND BRANCH AT OREGON RIDGE, MD	ST	39.48030556	-76.6875	S	NAD83	 446.02	.01	NAVD88	02060003
USGS	01583572	POND BRANCH NEAR SHAWAN, MD	ST	39.4784392	-76.6874726	S	NAD83				02060003
USGS	01583580	BAISMAN RUN AT BROADMOOR, MD	ST	39.4794722	-76.67802778	S	NAD83	 329.33	.01	NAVD88	02060003
USGS	01583600	BEAVERDAM RUN AT COCKEYSVILLE, MD	ST	39.4855833	-76.6457222	S	NAD83	 239.70	 .1	NAVD88	02060003
USGS	01583800	LONG QUARTER BRANCH AT LUTHERVILLE, MD	ST	39.4256111	-76.5961944	5	NAD83	 243.14	0.1	NAVD88	02060003
USGS	01583978	GUNPOWDER FALLS NEAR GLEN ARM, MD	ST	39.43055556	-76.545	S	NAD83				02060003
USGS	0158397925	MINEBANK RUN AT INTERVALE COURT NEAR TOWSON, MD	ST	39.40205556	-76.579	1	NAD83	 340	  5	NGVD29	02060003
USGS	0158397935	MINEBANK RUN AT TOWSON, MD	ST	39.40232897	-76.5730225	S	NAD83				02060003
USGS	0158397940	MINEBANK RUN TRIBUTARY AT TOWSON, MD	ST	39.40357897	-76.57191138	S	NAD83				02060003
USGS	0158397960	MINEBANK RUN NEAR TOWSON, MD	ST	39.40788455	-76.5621888	S	NAD83				02060003
USGS	0158397964	MINEBANK RUN ABOVE HARTS RUN NEAR GLEN ARM, MD	ST	39.4087179	-76.5577442	S	NAD83				02060003
USGS	0158397965	HARTS RUN NEAR TOWSON, MD	ST	39.4106623	-76.5609388	S	NAD83				02060003
USGS	0158397966	HARTS RUN AT OUTLET NEAR TOWSON, MD	ST	39.40899568	-76.558022	S	NAD83				02060003
USGS	0158397967	MINEBANK RUN NEAR GLEN ARM, MD	ST	39.4096111	-76.55725	S	NAD83	 216.12	.01	NAVD88	02060003
USGS	0158397968	MINEBANK RUN AT TRANSECT 3 NEAR GLEN ARM, MD	ST	39.41038457	-76.5557164	1	NAD83	 212.03	.01	NGVD29	02060003
USGS	0158397969	MINEBANK RUN AT TRANSECT 2 NEAR GLEN ARM, MD	ST	39.4105512	-76.5555497	1	NAD83	 213.73	.01	NGVD29	02060003
USGS	0158397971	MINEBANK RUN AT TRANSECT 1 NEAR GLEN ARM, MD	ST	39.4109679	-76.5550775	1	NAD83	 211.87	.01	NGVD29	02060003
USGS	0158397973	MINEBANK RUN BELOW TRANSECT 1 NEAR PARKVILLE, MD	ST	39.41138457	-76.5541608	1	NAD83	 204.95	.01	NGVD29	02060003
USGS	0158397975	MINEBANK RUN NEAR PARKVILLE, MD	ST	39.41205124	-76.5531607	S	NAD83				02060003
USGS	0158397980	MINEBANK RUN NEAR CARNEY, MD	ST	39.4126068	-76.55191069	S	NAD83				02060003
USGS	0158397985	MINEBANK RUN TRIBUTARY NEAR CARNEY, MD	ST	39.41566235	-76.5491328	S	NAD83				02060003
USGS	0158397990	MINEBANK RUN NEAR LOCH RAVEN, MD	ST	39.4164957	-76.546355	S	NAD83				02060003
USGS	0158397995	MINEBANK RUN TRIBUTARY AT LOCH RAVEN, MD	ST	39.4164957	-76.546355	S	NAD83				02060003
USGS	01583980	MINEBANK RUN AT LOCH RAVEN, MD	ST	39.41666667	-76.5463056	S	NAD83	 181.39	.01	NGVD29	02060003
USGS	0158398050	MINEBANK RUN AT OUTLET NEAR CARNEY, MD	ST	39.42232904	-76.53774358	S	NAD83				02060003
USGS	01583985	GUNPOWDER FALLS AT LOCH RAVEN, MD	ST	39.4253846	-76.52941	S	NAD83				02060003
USGS	01584000	GUNPOWDER FALLS NEAR CARNEY, MD	ST	39.42455138	-76.5113537	S	NAD83	 135	 10	NGVD29	02060003
USGS	01584050	LONG GREEN CREEK AT GLEN ARM, MD	ST	39.45469444	-76.47888889	S	NAD83	 243.34	.01	NAVD88	02060003
USGS	01584100	GUNPOWDER FALLS AT GUNPOWDER, MD	ST	39.41260767	-76.3963495	S	NAD83				02060003
USGS	01584200	LITTLE GUNPOWDER FALLS AT HESS, MD	ST	39.5437171	-76.5310776	S	NAD83				02060003
USGS	01584500	LITTLE GUNPOWDER FALLS AT LAUREL BROOK, MD	ST	39.5053611	-76.43177778	S	NAD83	 260.62	1.0	NAVD88	02060003
USGS	01585000	LITTLE GUNPOWDER FALLS NEAR BEL AIR, MD	ST	39.4762185	-76.408295	S	NAD83	 200	 10	NGVD29	02060003
USGS	01585050	LITTLE GUNPOWDER FALLS AT BRADSHAW, MD	ST	39.4245522	-76.37773788	S	NAD83				02060003
USGS	01585072	FOSTER BRANCH AT JOPPATOWNE, MD	ST	39.41066356	-76.3424588	S	NAD83				02060003
USGS	01585075	FOSTER BRANCH NEAR JOPPATOWNE, MD	ST	39.40852778	-76.34263889	S	NAD83	 0.53	0.2	NAVD88	02060003
USGS	01585090	WHITEMARSH RUN NEAR FULLERTON, MD	ST	39.3795833	-76.4958056	S	NAD83	 118.73	.01	NAVD88	02060003
USGS	01585095	NORTH FORK WHITEMARSH RUN NEAR WHITE MARSH, MD	ST	39.38588889	-76.4688611	S	NAD83				02060003
USGS	01585100	WHITEMARSH RUN AT WHITE MARSH, MD	ST	39.37077778	-76.4460556	S	NAD83	 33.71	 .1	NAVD88	02060003
USGS	01585104	HONEYGO RUN NEAR WHITE MARSH, MD	ST	39.383	-76.4329722	S	NAD83	 19.92	.01	NAVD88	02060003
USGS	01585105	HONEYGO RUN AT WHITE MARSH, MD	ST	39.37816315	-76.429128	S	NAD83	 10	  1	NGVD29	02060003
USGS	01585107	WINDLASS RUN NEAR WHITE MARSH, MD	ST	39.3662188	-76.4135718	S	NAD83				02060003
USGS	01585140	WEST BRANCH CANAL CR AT ABERDEEN PROVING GROUND,MD	ST	39.4037193	-76.3085687	S	NAD83	 8	  5	NGVD29	02060003
USGS	01585148	WATSON CREEK AT ABERDEEN, MD	ST	39.3484417	-76.2941233	S	NAD83				02060003
USGS	01585170	MIDDLE RIVER AT EASTERN AVE AT MIDDLE RIVER, MD	ST-TS	39.32700278	-76.4429694	H	NAD83				02060003
USGS	01585175	UNNAMED DITCH ON WILSON PT RD AT MIDDLE RIVER, MD	ST-DCH	39.33227778	-76.42777778	S	NAD83	 0.	0.1	NAVD88	02060003
USGS	01585200	WEST BRANCH HERRING RUN AT IDLEWYLDE, MD	ST	39.37363889	-76.5843333	S	NAD83	 278.13	.01	NAVD88	02060003
USGS	01585219	HERRING RUN AT SINCLAIR LANE AT BALTIMORE, MD	ST	39.3179722	-76.55513889	1	NAD83	 31.25	0.1	NAVD88	02060003
USGS	01585220	HERRING RUN TRIB. AT WRIGHT AVE AT BALTIMORE, MD	ST	39.30760724	-76.5569095	S	NAD83				02060003
USGS	01585225	MOORES RUN TRIB. NEAR TODD AVE AT BALTIMORE, MD	ST	39.33669444	-76.5406111	S	NAD83	 88.73	.01	NAVD88	02060003
USGS	01585230	MOORES RUN AT RADECKE AVE AT BALTIMORE, MD	ST	39.3300833	-76.53488889	S	NAD83	 39.41	.01	NAVD88	02060003
USGS	01585290	RED HOUSE RUN AT KENWOOD, MD	ST	39.3424722	-76.5144722	1	NAD83	 60	 20	NGVD29	02060003
USGS	01585300	STEMMERS RUN AT ROSSVILLE, MD	ST	39.34121854	-76.48774059	S	NAD83	 21.64	.01	NGVD29	02060003
USGS	01585400	BRIEN RUN AT STEMMERS RUN, MD	ST	39.33371865	-76.47274	S	NAD83	 10	 10	NGVD29	02060003
USGS	01585401	BACK RIVER AT EDGEMERE, MD	ST	39.2356639	-76.3977368	S	NAD83				02060003
USGS	01585500	CRANBERRY BRANCH NEAR WESTMINSTER, MD	ST	39.59269444	-76.96825	S	NAD83	 665.88	.01	NAVD88	02060003
USGS	01585680	EAST BRANCH TRIBUTARY AT GREENMOUNT, MD	ST	39.63732488	-76.8683111	S	NAD83				02060003
USGS	01585682	EAST BRANCH TRIBUTARY NEAR GREENMOUNT, MD	ST	39.63649154	-76.8694223	S	NAD83				02060003
USGS	01585700	DEEP RUN AT LAWNDALE, MD	ST	39.53510324	-76.8755339	S	NAD83				02060003
USGS	01586000	NORTH BRANCH PATAPSCO RIVER AT CEDARHURST, MD	ST	39.503	-76.88438889	S	NAD83	 420.01	 .1	NAVD88	02060003
USGS	01586200	BEAVER RUN AT FINKSBURG, MD	ST	39.49565865	-76.9022013	S	NAD83				02060003
USGS	01586210	BEAVER RUN NEAR FINKSBURG, MD	ST	39.48944444	-76.9029444	S	NAD83	 428.01	 .1	NAVD88	02060003
USGS	01586498	TIMBER RUN NEAR TYLER, MD	ST	39.43760418	-76.870533	S	NAD83				02060003
USGS	01586500	NORTH BRANCH PATAPSCO RIVER NEAR REISTERSTOWN, MD	ST	39.44305556	-76.8886111	S	NAD83	 344.35	.01	NGVD29	02060003
USGS	01586550	MIDDLE RUN AT FINKSBURG, MD	ST	39.4623256	-76.9080343	S	NAD83				02060003
USGS	01586600	MORGAN RUN NEAR GAMBER, MD	ST	39.46621355	-76.9708137	S	NAD83				02060003
USGS	01586610	MORGAN RUN NEAR LOUISVILLE, MD	ST	39.45188889	-76.9553056	S	NAD83	 422.00	.01	NAVD88	02060003
USGS	01586650	LITTLE MORGAN RUN NEAR GAMBER, MD	ST	39.42649204	-76.9608128	S	NAD83				02060003
USGS	01586950	LOCUST RUN AT WARDS CHAPEL, MD	ST	39.40454908	-76.8599767	S	NAD83	435	1.6	NAVD88	02060003
USGS	01586955	NORTH BRANCH PATAPSCO RIVER NEAR OAKLAND, MD	ST	39.37666667	-76.89	S	NAD83				02060003
USGS	01587000	NORTH BRANCH PATAPSCO RIV NEAR MARRIOTTSVILLE, MD	ST	39.3656603	-76.884699	S	NAD83	 269.78	.01	NGVD29	02060003
USGS	01587050	HAYMEADOW BRANCH TRIBUTARY AT POPLAR SPRINGS, MD	ST	39.348715	-77.10025859	S	NAD83				02060003
USGS	01587070	SOUTH BRANCH PATAPSCO RIVER AT WOODBINE, MD	ST	39.3623259	-77.0669248	S	NAD83	 495	  5	NGVD29	02060003
USGS	01587170	GILLIS FALLS AT WOODBINE, MD	ST	39.363437	-77.0660915	S	NAD83				02060003
USGS	01587300	SOUTH BRANCH PATAPSCO RIVER NEAR GAITHER, MD	ST	39.35777778	-76.99527778	S	NAD83	 420	 10	NGVD29	02060003
USGS	01587500	SOUTH BRANCH PATAPSCO RIVER AT HENRYTON, MD	ST	39.35149355	-76.9135883	S	NAD83	 289.15	.01	NGVD29	02060003
USGS	01588000	PINEY RUN NEAR SYKESVILLE, MD	ST	39.38204819	-76.96636779	S	NAD83	 450	 10	NGVD29	02060003
USGS	01588500	PATAPSCO RIVER AT WOODSTOCK, MD	ST	39.33121634	-76.8727537	S	NAD83	 240	 10	NGVD29	02060003
USGS	01589000	PATAPSCO RIVER AT HOLLOFIELD, MD	ST	39.31030556	-76.7924167	S	NAD83	 186.9	 .1	NAVD88	02060003
USGS	01589015	SUCKER BRANCH NEAR ELLICOTT CITY, MD	ST	39.2786111	-76.795	F	NAD83	 210	 10	NGVD29	02060003
USGS	01589017	HUDSON BRANCH AT ELLICOTT CITY, MD	ST	39.26869444	-76.80975	1	NAD83	 258	1.6	NAVD88	02060003
USGS	01589019	TIBER BRANCH AT ELLICOTT CITY, MD	ST	39.26688889	-76.80288889	1	NAD83	 206	1.6	NAVD88	02060003
USGS	01589021	NEW CUT BRANCH AT ELLICOTT CITY, MD	ST	39.26605556	-76.7973611	1	NAD83	 155	1.6	NAVD88	02060003
USGS	01589025	PATAPSCO RIVER NEAR CATONSVILLE, MD	ST	39.25125	-76.76377778	1	NAD83	 66.20	.01	NAVD88	02060003
USGS	01589035	PATAPSCO RIVER NEAR ELKRIDGE, MD	ST	39.2273333	-76.723	1	NAD83	 8.50	.01	NAVD88	02060003
USGS	01589040	ROCKBURN BRANCH AT ELKRIDGE, MD	ST	39.22482928	-76.7196929	S	NAD83	 15	  5	NGVD29	02060003
USGS	01589050	PATAPSCO RIVER AT ELKRIDGE, MD	ST	39.22316266	-76.7146926	S	NAD83				02060003
USGS	01589080	DEEP RUN AT HANOVER, MD	ST	39.18982978	-76.7199702	S	NAD83	 35	  5	NGVD29	02060003
USGS	01589090	STONY RUN AT ELKRIDGE, MD	ST	39.2120518	-76.6958029	S	NAD83				02060003
USGS	01589095	WEST BRANCH HERBERT RUN TRIBUTARY AT ARBUTUS, MD	ST	39.24757898	-76.7128317	1	NAD83	 150	 10	NGVD29	02060003
USGS	01589100	EAST BRANCH HERBERT RUN AT ARBUTUS, MD	ST	39.24	-76.6921944	S	NAD83	 40.17	.01	NAVD88	02060003
USGS	01589180	GWYNNS FALLS AT GLYNDON, MD	ST	39.47169444	-76.81688889	S	NAD83	 642.45	.01	NAVD88	02060003
USGS	01589197	GWYNNS FALLS NEAR DELIGHT, MD	ST	39.44294444	-76.7834167	5	NAD83	 533.50	.01	NAVD88	02060003
USGS	01589200	GWYNNS FALLS NEAR OWINGS MILLS, MD	ST	39.4378831	-76.7821976	S	NAD83	 532.98	.01	NGVD29	02060003
USGS	01589227	RED RUN NEAR BELLTOWN, MD	ST	39.41121625	-76.8119201	S	NAD83				02060003
USGS	01589230	RED RUN NEAR OWINGS MILLS, MD	ST	39.4046111	-76.7795972	S	NAD83	 435.54	.01	NAVD88	02060003
USGS	01589238	GWYNNS FALLS TRIBUTARY AT MCDONOGH, MD	ST	39.40044444	-76.7704444	S	NAD83	 442.94	.10	NAVD88	02060003
USGS	01589240	GWYNNS FALLS AT MCDONOGH, MD	ST	39.39188356	-76.7649188	S	NAD83	 420	 10	NGVD29	02060003
USGS	01589242	HORSEHEAD BRANCH NEAR OWINGS MILLS, MD	ST	39.3883	-76.7866137	1	NAD83	 480	 10	NGVD29	02060003
USGS	01589290	SCOTTS LEVEL BRANCH AT ROCKDALE, MD	ST	39.3615833	-76.76175	S	NAD83	 452.36	.01	NAVD88	02060003
USGS	01589295	SCOTTS LEVEL BRANCH AT VILLA NOVA, MD	ST	39.36038388	-76.7455289	S	NAD83	379	1.6	NAVD88	02060003
USGS	01589300	GWYNNS FALLS AT VILLA NOVA, MD	ST	39.34588889	-76.7331944	S	NAD83	 360.61	 .1	NAVD88	02060003
USGS	01589305	POWDER MILL RUN NEAR LOCHEARN, MD	ST	39.3351111	-76.7108333	1	NAD83	 330.57	.01	NAVD88	02060003
USGS	01589312	DEAD RUN NEAR CATONSVILLE, MD	ST	39.29588889	-76.7440833	1	NAD83	 407.77	.01	NAVD88	02060003
